date,value,n
2011-05-26,0.7714752758840059,20
2011-05-27,0.7740419805178512,20
2011-05-31,0.7783153897368492,20
2011-06-01,0.7572549682076339,20
2011-06-02,0.7639576426544745,20
2011-06-03,0.7536126841017389,20
2011-06-06,0.7398169695609925,20
2011-06-07,0.7416926377974739,20
2011-06-08,0.7312177194812438,20
2011-06-09,0.7405327077501628,20
2011-06-10,0.7270150405399848,20
2011-06-13,0.7166586828295467,20
2011-06-14,0.7314958314658571,20
2011-06-15,0.7103472747532027,20
2011-06-16,0.7002397029377296,20
2011-06-17,0.7015175099706377,20
2011-06-20,0.7069024389489986,20
2011-06-21,0.7319475385487446,20
2011-06-22,0.7250609691723159,20
2011-06-23,0.729582456998552,20
2011-06-24,0.7158223861902581,20
2011-06-27,0.724143235705085,20
2011-06-28,0.7415983015465847,20
2011-06-29,0.7461531370963321,20
2011-06-30,0.753199109425638,20
2011-07-01,0.7621810079430157,20
2011-07-05,0.7674822865255347,20
2011-07-06,0.7718393870694065,20
2011-07-07,0.7808708470331978,20
2011-07-08,0.7763163851187918,20
2011-07-11,0.7565321887071028,20
2011-07-12,0.7494331647297947,20
2011-07-13,0.757186907828894,20
2011-07-14,0.7484057061550184,20
2011-07-15,0.7597712782584392,20
2011-07-18,0.7535846503780587,20
2011-07-19,0.7737300052117261,20
2011-07-20,0.7680077174125036,20
2011-07-21,0.7718357321414968,20
2011-07-22,0.7746179793322954,20
2011-07-25,0.7724207543258957,20
2011-07-26,0.7723360612393732,20
2011-07-27,0.751262744318086,20
2011-07-28,0.7515753359794346,20
2011-07-29,0.7473463917325927,20
2011-08-01,0.7461506062275404,20
2011-08-02,0.7042264796730727,20
2011-08-03,0.7053785018337951,20
2011-08-04,0.6576496789807215,20
2011-08-05,0.662506477794758,20
2011-08-08,0.6056850987821275,20
2011-08-09,0.6412235081562306,20
2011-08-10,0.6192130481734918,20
2011-08-11,0.6486978585457585,20
2011-08-12,0.659006867056415,20
2011-08-15,0.6725524952139724,20
2011-08-16,0.6591506393634369,20
2011-08-17,0.6554147137338963,20
2011-08-18,0.6109603016470974,20
2011-08-19,0.5973071942783869,20
2011-08-22,0.5961523500948006,20
2011-08-23,0.6272936862314096,20
2011-08-24,0.6373347178503455,20
2011-08-25,0.6264589435564301,20
2011-08-26,0.6462772481169949,20
2011-08-29,0.6696617804347704,20
2011-08-30,0.676255079392334,20
2011-08-31,0.677900930003271,20
2011-09-01,0.6711552418009745,20
2011-09-02,0.6537081231213742,20
2011-09-06,0.6556551244954096,20
2011-09-07,0.6752010548017923,20
2011-09-08,0.6704275056854034,20
2011-09-09,0.6483500712208398,20
2011-09-12,0.6528536525451497,20
2011-09-13,0.660465982936517,20
2011-09-14,0.6680193688873134,20
2011-09-15,0.6779326140952112,20
2011-09-16,0.6820940574848263,20
2011-09-19,0.6835011341164902,20
2011-09-20,0.6733311838021913,20
2011-09-21,0.6536743942084545,20
2011-09-22,0.6229342871795037,20
2011-09-23,0.6209687681448118,20
2011-09-26,0.6384638208023985,20
2011-09-27,0.648501516490111,20
2011-09-28,0.6293485032603864,20
2011-09-29,0.617265498491696,20
2011-09-30,0.5921287009301768,20
2011-10-03,0.5719057800473897,20
2011-10-04,0.5856344417910739,20
2011-10-05,0.6043883550819635,20
2011-10-06,0.625400450382771,20
2011-10-07,0.6191928716623687,20
2011-10-10,0.6471724220200094,20
2011-10-11,0.6514378051007779,20
2011-10-12,0.6559933418911332,20
2011-10-13,0.659671206631582,20
2011-10-14,0.679792326820239,20
2011-10-17,0.6652406002198247,20
2011-10-18,0.6737075543198735,20
2011-10-19,0.6568255608225672,20
2011-10-20,0.6606757311951459,20
2011-10-21,0.6734800028603641,20
2011-10-24,0.690858410129153,20
2011-10-25,0.6740087592165823,20
2011-10-26,0.6746724976534669,20
2011-10-27,0.6991538303798722,20
2011-10-28,0.7067136372271748,20
2011-10-31,0.6875155338086371,20
2011-11-01,0.6710758568049677,20
2011-11-02,0.6834871196161438,20
2011-11-03,0.6933465465198614,20
2011-11-04,0.6920038317799667,20
2011-11-07,0.6905579932938891,20
2011-11-08,0.698971230354821,20
2011-11-09,0.6775195603561878,20
2011-11-10,0.6802199755670585,20
2011-11-11,0.6935593705563046,20
2011-11-14,0.6884875378945213,20
2011-11-15,0.6926446301254429,20
2011-11-16,0.6725976264249939,20
2011-11-17,0.662108887630231,20
2011-11-18,0.6562215670163165,20
2011-11-21,0.643061029169984,20
2011-11-22,0.6470336858258234,20
2011-11-23,0.6316106663379825,20
2011-11-25,0.6264181854232088,20
2011-11-28,0.6501015535560507,20
2011-11-29,0.6496681183159957,20
2011-11-30,0.6765657923740069,20
2011-12-01,0.6757763373764555,20
2011-12-02,0.6757579544956676,20
2011-12-05,0.6779174556831276,20
2011-12-06,0.6718571415992,20
2011-12-07,0.6699315346571193,20
2011-12-08,0.6557447325462649,20
2011-12-09,0.6665455262431638,20
2011-12-12,0.6570021486051508,20
2011-12-13,0.6460528482396509,20
2011-12-14,0.6349432271696461,20
2011-12-15,0.63962591051189,20
2011-12-16,0.6429874492832504,20
2011-12-19,0.6368901333665598,20
2011-12-20,0.6565551952004114,20
2011-12-21,0.6574554792115969,20
2011-12-22,0.6611287236928384,20
2011-12-23,0.6679888643348563,20
2011-12-27,0.6719926565008596,20
2011-12-28,0.661512943897369,20
2011-12-29,0.6680583751442289,20
2011-12-30,0.6623784258256421,20
2012-01-03,0.6694563749467627,20
2012-01-04,0.6706891599281686,20
2012-01-05,0.6727456231104213,20
2012-01-06,0.670494489563712,20
2012-01-09,0.6672364604625857,20
2012-01-10,0.6679133332452938,20
2012-01-11,0.6634817566023445,20
2012-01-12,0.6652600010748626,20
2012-01-13,0.6610932769989099,20
2012-01-17,0.6689116168273624,20
2012-01-18,0.6797075319874281,20
2012-01-19,0.6786570820336763,20
2012-01-20,0.6721064777718389,20
2012-01-23,0.6758564036463619,20
2012-01-24,0.6765912963683676,20
2012-01-25,0.68201463949048,20
2012-01-26,0.673378067699231,20
2012-01-27,0.675752156816891,20
2012-01-30,0.6761319421668472,20
2012-01-31,0.6762744099571192,20
2012-02-01,0.6825778316894712,20
2012-02-02,0.6856010793114965,20
2012-02-03,0.6946314400332132,20
2012-02-06,0.6948318934163542,20
2012-02-07,0.7009119156912802,20
2012-02-08,0.7018858064397326,20
2012-02-09,0.7098799631468559,20
2012-02-10,0.7055097394716686,20
2012-02-13,0.7087770010971547,20
2012-02-14,0.7102667011710607,20
2012-02-15,0.7060801099194155,20
2012-02-16,0.7104649959598841,20
2012-02-17,0.7151991239797949,20
2012-02-21,0.7149512984619282,20
2012-02-22,0.7182092789232088,20
2012-02-23,0.719146409283607,20
2012-02-24,0.720252235067478,20
2012-02-27,0.7218590541763458,20
2012-02-28,0.721888382635641,20
2012-02-29,0.7190760986714927,20
2012-03-01,0.7259738902307965,20
2012-03-02,0.721978740430438,20
2012-03-05,0.7204048196990414,20
2012-03-06,0.7085192944001656,20
2012-03-07,0.7146330979563941,20
2012-03-08,0.7251697717111284,20
2012-03-09,0.7276854764024584,20
2012-03-12,0.7246495485713955,20
2012-03-13,0.7331976489211103,20
2012-03-14,0.7315201893824198,20
2012-03-15,0.734112605204537,20
2012-03-16,0.7368797310461418,20
2012-03-19,0.7387789735711653,20
2012-03-20,0.7366355653007318,20
2012-03-21,0.7370841907358222,20
2012-03-22,0.7336096601571619,20
2012-03-23,0.733269142276453,20
2012-03-26,0.7449588744020403,20
2012-03-27,0.7454690129683763,20
2012-03-28,0.7390338253912424,20
2012-03-29,0.7427334611910313,20
2012-03-30,0.7429761603900538,20
2012-04-02,0.7494685762372929,20
2012-04-03,0.7513767985461276,20
2012-04-04,0.7461492271382706,20
2012-04-05,0.7511192604979345,20
2012-04-09,0.7437953557017887,20
2012-04-10,0.7254934419998782,20
2012-04-11,0.7346073959176372,20
2012-04-12,0.7488368480680021,20
2012-04-13,0.7484419564952118,20
2012-04-16,0.7379780562048835,20
2012-04-17,0.7447736895322226,20
2012-04-18,0.747958154741102,20
2012-04-19,0.7436708294740093,20
2012-04-20,0.74903296342307,20
2012-04-23,0.7391051243819639,20
2012-04-24,0.7343324640132948,20
2012-04-25,0.7529686880183677,20
2012-04-26,0.7593060865489492,20
2012-04-27,0.7607865854582945,20
2012-04-30,0.7565913513696476,20
2012-05-01,0.7616615058792744,20
2012-05-02,0.7675765172832955,20
2012-05-03,0.7561659461093012,20
2012-05-04,0.7391861830197994,20
2012-05-07,0.7375363122048441,20
2012-05-08,0.72753300453934,20
2012-05-09,0.7219599151471773,20
2012-05-10,0.7179348366691728,20
2012-05-11,0.7186370657947131,20
2012-05-14,0.707581374326228,20
2012-05-15,0.7063390512457532,20
2012-05-16,0.703486163272728,20
2012-05-17,0.6820399502592496,20
2012-05-18,0.6772328360562421,20
2012-05-21,0.6960411792211276,20
2012-05-22,0.6983030967252168,20
2012-05-23,0.7033031778950177,20
2012-05-24,0.7069813206224904,20
2012-05-25,0.7046252407805329,20
2012-05-29,0.7160107804537942,20
2012-05-30,0.7040414122894725,20
2012-05-31,0.6983624278724118,20
2012-06-01,0.669921445495463,20
2012-06-04,0.6702123728028435,20
2012-06-05,0.678291661991926,20
2012-06-06,0.6943395668095872,20
2012-06-07,0.6924585730132653,20
2012-06-08,0.7002156673208576,20
2012-06-11,0.6884644711885762,20
2012-06-12,0.697346842913561,20
2012-06-13,0.6843643828798155,20
2012-06-14,0.692683935276841,20
2012-06-15,0.7005915567765779,20
2012-06-18,0.7094116868329281,20
2012-06-19,0.7184505331518657,20
2012-06-20,0.7176324489730909,20
2012-06-21,0.698809951799018,20
2012-06-22,0.7078473730117628,20
2012-06-25,0.6963425062617657,20
2012-06-26,0.7023537379811017,20
2012-06-27,0.7031394174734837,20
2012-06-28,0.697776622464424,20
2012-06-29,0.7130300396398584,20
2012-07-02,0.7172100020493873,20
2012-07-03,0.7179416016946026,20
2012-07-05,0.7231426056521907,20
2012-07-06,0.7174413671778466,20
2012-07-09,0.7141229851890705,20
2012-07-10,0.7064886846017048,20
2012-07-11,0.7007745498823527,20
2012-07-12,0.7011723161115077,20
2012-07-13,0.7121523078162935,20
2012-07-16,0.7132479754211342,20
2012-07-17,0.7200097175156623,20
2012-07-18,0.7246140759784447,20
2012-07-19,0.7287614786854602,20
2012-07-20,0.7199922659472049,20
2012-07-23,0.7119867043154965,20
2012-07-24,0.705147698937208,20
2012-07-25,0.6996262937220599,20
2012-07-26,0.714638491104984,20
2012-07-27,0.7231889253409577,20
2012-07-30,0.719774638764741,20
2012-07-31,0.7095454737702368,20
2012-08-01,0.703205281818024,20
2012-08-02,0.7064444756565497,20
2012-08-03,0.7196360652585928,20
2012-08-06,0.718866996034511,20
2012-08-07,0.724011963963363,20
2012-08-08,0.7225462981487689,20
2012-08-09,0.7252514877543311,20
2012-08-10,0.7264052014026495,20
2012-08-13,0.7275287014690469,20
2012-08-14,0.7287043422831364,20
2012-08-15,0.7320391107086602,20
2012-08-16,0.7403394538584737,20
2012-08-17,0.7426422999847071,20
2012-08-20,0.7350433828486729,20
2012-08-21,0.7312028008930914,20
2012-08-22,0.7355099217027533,20
2012-08-23,0.7285625360886868,20
2012-08-24,0.7322252214789285,20
2012-08-27,0.7301602636913253,20
2012-08-28,0.7309845579889733,20
2012-08-29,0.7330042011127585,20
2012-08-30,0.7276529818489144,20
2012-08-31,0.7313935139770531,20
2012-09-04,0.7330923646740418,20
2012-09-05,0.7319120297124841,20
2012-09-06,0.7501463685885633,20
2012-09-07,0.7494396407349975,20
2012-09-10,0.7418253801331819,20
2012-09-11,0.7438824999529496,20
2012-09-12,0.7485751525886681,20
2012-09-13,0.7615212647112465,20
2012-09-14,0.7693619291965988,20
2012-09-17,0.7635619008103747,20
2012-09-18,0.7600549376372591,20
2012-09-19,0.7653731159854198,20
2012-09-20,0.7682498629694502,20
2012-09-21,0.7711382104060386,20
2012-09-24,0.7667271570689681,20
2012-09-25,0.7602686642144925,20
2012-09-26,0.748924790996896,20
2012-09-27,0.7606096115110763,20
2012-09-28,0.7556843980449959,20
2012-10-01,0.757248553336941,20
2012-10-02,0.7589259018106965,20
2012-10-03,0.7692858547168663,20
2012-10-04,0.7752383103338485,20
2012-10-05,0.7745016417937212,20
2012-10-08,0.7701558824154519,20
2012-10-09,0.7546266611736537,20
2012-10-10,0.7467786161251991,20
2012-10-11,0.743378632246831,20
2012-10-12,0.7406139623457766,20
2012-10-15,0.7493979181202047,20
2012-10-16,0.7603669003826891,20
2012-10-17,0.7671750134946761,20
2012-10-18,0.7656428829567877,20
2012-10-19,0.756250352928137,20
2012-10-22,0.7578149474909309,20
2012-10-23,0.7435141339608298,20
2012-10-24,0.7447708015464592,20
2012-10-25,0.7446321841252054,20
2012-10-26,0.7409495463865515,20
2012-10-31,0.736877161430758,20
2012-11-01,0.7471306973811033,20
2012-11-02,0.7361963470718081,20
2012-11-05,0.7459740429355762,20
2012-11-06,0.7542699391017351,20
2012-11-07,0.7410106988476186,20
2012-11-08,0.7312741137727746,20
2012-11-09,0.7262198131576638,20
2012-11-12,0.7207130037744393,20
2012-11-13,0.7178014365132614,20
2012-11-14,0.7036222584111848,20
2012-11-15,0.7024288749789913,20
2012-11-16,0.7123522304570539,20
2012-11-19,0.7270665580253617,20
2012-11-20,0.7305694149705766,20
2012-11-21,0.7349357225759148,20
2012-11-23,0.7443936382196386,20
2012-11-26,0.7437935757841111,20
2012-11-27,0.7383991649312182,20
2012-11-28,0.7428163993719527,20
2012-11-29,0.744533797251156,20
2012-11-30,0.7434615032306413,20
