date,value,n
2013-02-06,1.0556197057030263,20
2013-02-07,1.051603078827678,20
2013-02-08,1.058272569112491,20
2013-02-11,1.0536239033706514,20
2013-02-12,1.0578105703440086,20
2013-02-13,1.0608521207103216,20
2013-02-14,1.081766958422891,20
2013-02-15,1.0791023353857536,20
2013-02-19,1.08176583702108,20
2013-02-20,1.0575259707798017,20
2013-02-21,1.0538824013099994,20
2013-02-22,1.0631565639054332,20
2013-02-25,1.04014313277314,20
2013-02-26,1.0517773316418828,20
2013-02-27,1.0666911927478218,20
2013-02-28,1.0669771527140102,20
2013-03-01,1.0696972277957477,20
2013-03-04,1.0809666429032123,20
2013-03-05,1.0887692056943588,20
2013-03-06,1.0852875264717528,20
2013-03-07,1.0836368321788254,20
2013-03-08,1.089964488748965,20
2013-03-11,1.0897947802370447,20
2013-03-12,1.0923255764484077,20
2013-03-13,1.0941215788673453,20
2013-03-14,1.1028439012390179,20
2013-03-15,1.0955170239362024,20
2013-03-18,1.0903308430231076,20
2013-03-19,1.0850083846319252,20
2013-03-20,1.0995250419364324,20
2013-03-21,1.0905605480299045,20
2013-03-22,1.1002963789512794,20
2013-03-25,1.0981861782442321,20
2013-03-26,1.1083069633794345,20
2013-03-27,1.1108726814298844,20
2013-03-28,1.1173079183862304,20
2013-04-01,1.1116158748078284,20
2013-04-02,1.1163101502464623,20
2013-04-03,1.0980302322785667,20
2013-04-04,1.1034286835504599,20
2013-04-05,1.098495196986445,20
2013-04-08,1.1094135379888705,20
2013-04-09,1.1110378576697046,20
2013-04-10,1.1259668752695184,20
2013-04-11,1.1316762854528242,20
2013-04-12,1.1291062524776794,20
2013-04-15,1.091185921524187,20
2013-04-16,1.1121526368720804,20
2013-04-17,1.0938772423556695,20
2013-04-18,1.0864403698091578,20
2013-04-19,1.1041172194452245,20
2013-04-22,1.1100014284451563,20
2013-04-23,1.1274134925569455,20
2013-04-24,1.1279569435044772,20
2013-04-25,1.135748682927525,20
2013-04-26,1.1274516560884535,20
2013-04-29,1.1267511606681868,20
2013-04-30,1.1257238148733524,20
2013-05-01,1.102349392725313,20
2013-05-02,1.122818510453685,20
2013-05-03,1.1405864132082666,20
2013-05-06,1.1462440562666638,20
2013-05-07,1.1464625584261563,20
2013-05-08,1.1519094593209487,20
2013-05-09,1.1489774092503688,20
2013-05-10,1.1609771934056505,20
2013-05-13,1.1643949401082294,20
2013-05-14,1.183703508462734,20
2013-05-15,1.1889357250343937,20
2013-05-16,1.1763283655418146,20
2013-05-17,1.1938874962316268,20
2013-05-20,1.1955380984305108,20
2013-05-21,1.1983668742670235,20
2013-05-22,1.1851779326261398,20
2013-05-23,1.1822019369180965,20
2013-05-24,1.185237259500429,20
2013-05-28,1.1923261562782472,20
2013-05-29,1.1829249967804623,20
2013-05-30,1.192736367553049,20
2013-05-31,1.1765373579316085,20
2013-06-03,1.170201624527979,20
2013-06-04,1.1529537919680357,20
2013-06-05,1.1327739857278247,20
2013-06-06,1.1518603685777276,20
2013-06-07,1.171728254393442,20
2013-06-10,1.1733546286495973,20
2013-06-11,1.1523214155614654,20
2013-06-12,1.1343800704329887,20
2013-06-13,1.1543421120369304,20
2013-06-14,1.1458269524420748,20
2013-06-17,1.1556866213122718,20
2013-06-18,1.1670840446462902,20
2013-06-19,1.147430842583745,20
2013-06-20,1.1070192841182083,20
2013-06-21,1.103998125667583,20
2013-06-24,1.0900718840893489,20
2013-06-25,1.1091872539269103,20
2013-06-26,1.1214519369582827,20
2013-06-27,1.1346270383702657,20
2013-06-28,1.1283062505712038,20
2013-07-01,1.137892787326604,20
2013-07-02,1.1256642581640124,20
2013-07-03,1.125100913024811,20
2013-07-05,1.1364503656184881,20
2013-07-08,1.1418398260417768,20
2013-07-09,1.1494874935535797,20
2013-07-10,1.1433908699111028,20
2013-07-11,1.1617519458101544,20
2013-07-12,1.1721743433316831,20
2013-07-15,1.1755468605044286,20
2013-07-16,1.164850626833544,20
2013-07-17,1.1699949556005487,20
2013-07-18,1.1771537422539646,20
2013-07-19,1.1809409028395461,20
2013-07-22,1.184523626240395,20
2013-07-23,1.1823886329566007,20
2013-07-24,1.1645792267473882,20
2013-07-25,1.1579886213062793,20
2013-07-26,1.1507721706098184,20
2013-07-29,1.1432526355972081,20
2013-07-30,1.1518144947433797,20
2013-07-31,1.1618259173483467,20
2013-08-01,1.1804410610107676,20
2013-08-02,1.175617325765898,20
2013-08-05,1.1750740678425864,20
2013-08-06,1.1667325996409705,20
2013-08-07,1.1464721885039382,20
2013-08-08,1.1567456509221796,20
2013-08-09,1.1540303476156961,20
2013-08-12,1.151268767979484,20
2013-08-13,1.156003777944569,20
2013-08-14,1.152266778084074,20
2013-08-15,1.1295649357075295,20
2013-08-16,1.127799168710032,20
2013-08-19,1.112666195239151,20
2013-08-20,1.1329564504816585,20
2013-08-21,1.1310220389580508,20
2013-08-22,1.1458695525041005,20
2013-08-23,1.1437892404903216,20
2013-08-26,1.1436485358060342,20
2013-08-27,1.1062358184575392,20
2013-08-28,1.1114144745201175,20
2013-08-29,1.1180836569132724,20
2013-08-30,1.1098378460933942,20
2013-09-03,1.1250803547671546,20
2013-09-04,1.139436513555998,20
2013-09-05,1.1476197731736795,20
2013-09-06,1.1453253371515886,20
2013-09-09,1.1639511124747808,20
2013-09-10,1.181668423832136,20
